,ticker,participant_timestamp,ask_price,bid_price,open,high,low,close,volume
132,C:SGDTRY,1780358399999000000,0,0,35.9708430511961,35.9956083760063,35.7801965068429,35.9243689852335,175351
133,C:THBTWD,1780358399999000000,0,0,0.963884627186253,0.966472034419177,0.957268277760783,0.960928106980739,33255
134,C:NZDCAD,1780358399999000000,0,0,0.82495,0.825469019884411,0.81788,0.82135,172068
135,C:MXNZAR,1780358399999000000,0,0,0.935040184358346,0.942346703550023,0.900710486738157,0.93888,269263
136,C:NZDZAR,1780358399999000000,0,0,9.69137957591005,9.71371374454292,9.52915370096414,9.67215623461718,139747
137,C:ZARMXN,1780358399999000000,0,0,1.067603291348831,1.070203118493499,1.011395098067788,1.06438,272889
138,C:CNHUSD,1780358399999000000,0,0,0.147832553023841,0.1478799924285444,0.1474847943177058,0.1478314603087312,228250
139,C:NZDJPY,1780358399999000000,0,0,95.296,95.343,93.704,94.738,190467
140,C:GBPCLP,1780358399999000000,0,0,1197.326916,1201.946622,1194.7008309,1201.0492984,1907
141,C:ZAREGP,1780358399999000000,0,0,3.22222140213232,3.23400846595198,3.03203259805065,3.19103975542672,243176
142,C:EURZAR,1780358399999000000,0,0,18.8759,19.02131,18.6475,18.96115,117990
143,C:NOKGBP,1780358399999000000,0,0,0.0803321799949909,0.0804758019703353,0.0797381189580105,0.0800868267384108,238454
144,C:NZDSEK,1780358399999000000,0,0,5.5278,5.5353,5.4856,5.5243,56548
145,C:THBZAR,1780358399999000000,0,0,0.495833880585253,0.501158128000844,0.492006215924355,0.499779909855294,113320
146,C:NZDTWD,1780358399999000000,0,0,18.78756706000562,18.80809554852485,18.51248369859327,18.59463469642115,32548
147,C:GBPTWD,1780358399999000000,0,0,42.2532937877045,42.3067350960859,41.9922904166527,42.1671813572182,33292
148,C:NZDCHF,1780358399999000000,0,0,0.46754,0.46796,0.45985,0.46663,138231
149,C:MXNCAD,1780358399999000000,0,0,0.0794580228285784,0.0798933658181734,0.0794229894717453,0.0797454308507666,196774
150,C:PLNUSD,1780358399999000000,0,0,0.27510899497891,0.275661734795236,0.273362692226173,0.274304540525249,129096
151,C:GBPNZD,1780358399999000000,0,0,2.24867,2.2762,2.2477,2.26744,150070
152,C:CHFDKK,1780358399999000000,0,0,8.2045,8.2056,8.1493,8.167,53709
153,C:ILSZAR,1780358399999000000,0,0,5.79196688257231,5.80483638915073,5.53963106692892,5.77547534244148,243332
154,C:GBPHKD,1780358399999000000,0,0,10.53979,10.5611,10.50693,10.54836,55364
155,C:OMRZAR,1780358399999000000,0,0,42.1253663231923,42.6148840985442,40.6530582752146,42.3831284900536,241325
156,C:MXNJPY,1780358399999000000,0,0,9.17764711302565,9.2103,9.17212211005065,9.19775516400427,190244
157,C:AUDSEK,1780358399999000000,0,0,6.63394849415043,6.67245327620596,6.61010885895131,6.66843179572121,294255
158,C:ZARUSD,1780358399999000000,0,0,0.0615067429842334,0.061728,0.0582869466383004,0.06134,246394
159,C:AUDSGD,1780358399999000000,0,0,0.91677,0.918530863406192,0.91032,0.91576,136310
160,C:CADSEK,1780358399999000000,0,0,6.6988,6.741,6.6755,6.7245,56228
161,C:GBPCAD,1780358399999000000,0,0,1.8554,1.8637,1.85366,1.86274,257953
162,C:AUDCAD,1780358399999000000,0,0,0.99044,0.99274,0.9872,0.99151,202707
163,C:SGDDKK,1780358399999000000,0,0,5.02327582150947,5.0297783281067,5.00480167154424,5.0238,174592
164,C:CADUSD,1780358399999000000,0,0,0.72475,0.72475,0.72174026011519,0.72243,32789
165,C:TZSZAR,1780358399999000000,0,0,0.0061730473363216,0.0062778396329861,0.0059888436909842,0.0062438127465753,241626
166,C:DKKJPY,1780358399999000000,0,0,24.8369,24.8837,24.8037,24.8537,54420
167,C:NOKEUR,1780358399999000000,0,0,0.0927617969815311,0.0929247123980151,0.0922441148254741,0.092638,214485
168,C:USDMXN,1780358399999000000,0,0,17.35116,17.3991,17.3018,17.35212,158370
169,C:CADEUR,1780358399999000000,0,0,0.62216,0.622277535780958,0.62,0.62088,56397
170,C:CHFTWD,1780358399999000000,0,0,40.1749573157864,40.1979957563208,39.6979074191503,39.8348378893833,39101
